<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,1,20211001,111900,430.4800000,430.5800000,430.3900000,430.5600000,13830
US1.SPY,1,20211001,112000,430.6000000,430.6800000,430.1900000,430.2200000,31520
US1.SPY,1,20211001,112100,430.2300000,430.5700000,430.2300000,430.5700000,20841
US1.SPY,1,20211001,112200,430.5800000,430.8800000,430.5800000,430.8700000,21944
US1.SPY,1,20211001,112300,430.8900000,430.9250000,430.6700000,430.9000000,18238
US1.SPY,1,20211001,112400,430.8700000,430.9300000,430.7500000,430.9300000,10017
US1.SPY,1,20211001,112500,430.9200000,430.9700000,430.7800000,430.8200000,15851
US1.SPY,1,20211001,112600,430.8100000,430.8500000,430.6100000,430.7900000,18351
US1.SPY,1,20211001,112700,430.8200000,430.8200000,430.5600000,430.5800000,19109
US1.SPY,1,20211001,112800,430.5900000,430.7100000,430.5400000,430.7100000,30673
US1.SPY,1,20211001,112900,430.7100000,430.7300000,430.3800000,430.4100000,28508
US1.SPY,1,20211001,113000,430.4200000,430.7600000,430.3700000,430.5000000,12893
US1.SPY,1,20211001,113100,430.4500000,430.6800000,430.3700000,430.4500000,19834
US1.SPY,1,20211001,113200,430.4850000,430.9700000,430.4850000,430.9000000,23902
US1.SPY,1,20211001,113300,430.9600000,430.9950000,430.7500000,430.7900000,30414
US1.SPY,1,20211001,113400,430.8000000,431.0600000,430.6200000,431.0200000,30332
US1.SPY,1,20211001,113500,431.0100000,431.1600000,430.7600000,430.8900000,29636
US1.SPY,1,20211001,113600,430.8950000,431.2650000,430.8600000,431.2650000,37422
US1.SPY,1,20211001,113700,431.2600000,431.3400000,431.1800000,431.2200000,26134
US1.SPY,1,20211001,113800,431.2400000,431.4700000,431.2400000,431.4600000,20766
US1.SPY,1,20211001,113900,431.4700000,431.4700000,431.3200000,431.3600000,20060
US1.SPY,1,20211001,114000,431.3700000,431.4600000,431.3600000,431.4500000,13129
US1.SPY,1,20211001,114100,431.4600000,431.4700000,431.2600000,431.3100000,17200
US1.SPY,1,20211001,114200,431.3500000,431.6300000,431.3500000,431.5100000,21504
US1.SPY,1,20211001,114300,431.5300000,431.7100000,431.4700000,431.6800000,9742
US1.SPY,1,20211001,114400,431.7200000,431.9200000,431.6900000,431.8000000,14560
US1.SPY,1,20211001,114500,431.8100000,432.0100000,431.8100000,431.9400000,22854
US1.SPY,1,20211001,114600,431.9600000,431.9600000,431.8000000,431.8450000,18597
US1.SPY,1,20211001,114700,431.8550000,432.0900000,431.8200000,432.0400000,25519
US1.SPY,1,20211001,114800,432.0400000,432.0700000,431.7700000,431.7700000,16118
US1.SPY,1,20211001,114900,431.7800000,431.8400000,431.7000000,431.7300000,16909
US1.SPY,1,20211001,115000,431.7200000,431.7200000,431.5100000,431.5100000,14543
US1.SPY,1,20211001,115100,431.5100000,431.5600000,431.3500000,431.4100000,16097
US1.SPY,1,20211001,115200,431.4000000,431.4900000,431.2600000,431.4500000,19035
US1.SPY,1,20211001,115300,431.4600000,431.6500000,431.4100000,431.4500000,18987
US1.SPY,1,20211001,115400,431.5700000,431.8100000,431.5700000,431.6800000,11771
US1.SPY,1,20211001,115500,431.7200000,431.7200000,431.3300000,431.3500000,27834
US1.SPY,1,20211001,115600,431.3900000,431.3900000,431.1600000,431.2800000,16304
US1.SPY,1,20211001,115700,431.2600000,431.2800000,431.1000000,431.1500000,8992
US1.SPY,1,20211001,115800,431.1800000,431.3100000,431.1800000,431.3000000,5888
US1.SPY,1,20211001,115900,431.2300000,431.4400000,431.2300000,431.4400000,12653
